Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
DALYs,Bahamas,Male,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,49.4602744,92.47332792,15.40581686
DALYs,Bahamas,Female,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,30.07647979,57.0848154,9.201828871
DALYs,Bahamas,Both sexes,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,79.5367542,148.6696742,25.08625743
DALYs,Bahamas,Male,30-34 years,All causes,Ambient particulate matter pollution,Rate,2019,353.5763815,661.0635518,110.1314751
DALYs,Bahamas,Female,30-34 years,All causes,Ambient particulate matter pollution,Rate,2019,201.3744249,382.2063603,61.61003581
DALYs,Bahamas,Both sexes,30-34 years,All causes,Ambient particulate matter pollution,Rate,2019,274.9837131,513.9980812,86.73112557
DALYs,Bahamas,Male,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,80.70522376,151.825516,23.72572757
DALYs,Bahamas,Female,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,45.99430969,86.22614298,13.58902075
DALYs,Bahamas,Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,126.6995335,237.3075952,37.1512239
DALYs,Bahamas,Male,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,595.1823236,1119.677998,174.9717429
DALYs,Bahamas,Female,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,313.6446336,587.9937583,92.66632027
DALYs,Bahamas,Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,448.9036769,840.7943513,131.6289062
DALYs,Bahamas,Male,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,125.2621043,240.0575599,36.79329299
DALYs,Bahamas,Female,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,66.774775,126.1067562,20.20781144
DALYs,Bahamas,Both sexes,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,192.0368793,362.7361281,56.01800313
DALYs,Bahamas,Male,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,940.2031505,1801.844823,276.166285
DALYs,Bahamas,Female,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,461.7676005,872.066049,139.7430781
DALYs,Bahamas,Both sexes,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,691.1887602,1305.578052,201.6228043
DALYs,Bahamas,Male,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,184.0750881,345.428429,52.73701736
DALYs,Bahamas,Female,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,101.3924616,184.7844758,30.39893587
DALYs,Bahamas,Both sexes,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,285.4675498,527.9334075,81.77825651
DALYs,Bahamas,Male,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,1399.909052,2627.016994,401.0701759
DALYs,Bahamas,Female,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,719.4733536,1311.216873,215.7085841
DALYs,Bahamas,Both sexes,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,1047.907702,1937.962772,300.1954687
DALYs,Bahamas,Male,50-54 years,All causes,Ambient particulate matter pollution,Number,2019,242.7754043,460.3913183,72.01815535
DALYs,Bahamas,Female,50-54 years,All causes,Ambient particulate matter pollution,Number,2019,139.9893439,260.7123882,42.36232535
DALYs,Bahamas,Both sexes,50-54 years,All causes,Ambient particulate matter pollution,Number,2019,382.7647482,725.4858248,114.3804807
DALYs,Bahamas,Male,50-54 years,All causes,Ambient particulate matter pollution,Rate,2019,2047.434077,3882.686866,607.3614657
DALYs,Bahamas,Female,50-54 years,All causes,Ambient particulate matter pollution,Rate,2019,1086.821145,2024.066463,328.884111
DALYs,Bahamas,Both sexes,50-54 years,All causes,Ambient particulate matter pollution,Rate,2019,1547.263905,2932.657814,462.3643896
DALYs,Bahamas,Male,55-59 years,All causes,Ambient particulate matter pollution,Number,2019,254.8240699,467.2923166,75.67414638
DALYs,Bahamas,Female,55-59 years,All causes,Ambient particulate matter pollution,Number,2019,151.9091017,274.0206005,44.78384662
DALYs,Bahamas,Both sexes,55-59 years,All causes,Ambient particulate matter pollution,Number,2019,406.7331716,743.5762878,123.0116069
DALYs,Bahamas,Male,55-59 years,All causes,Ambient particulate matter pollution,Rate,2019,2546.759988,4670.207862,756.3017427
DALYs,Bahamas,Female,55-59 years,All causes,Ambient particulate matter pollution,Rate,2019,1356.969179,2447.763202,400.0438348
DALYs,Bahamas,Both sexes,55-59 years,All causes,Ambient particulate matter pollution,Rate,2019,1918.503018,3507.3445,580.2284043
DALYs,Bahamas,Male,60-64 years,All causes,Ambient particulate matter pollution,Number,2019,240.3427789,448.460335,66.41774485
DALYs,Bahamas,Female,60-64 years,All causes,Ambient particulate matter pollution,Number,2019,157.2665109,286.3159672,46.32262187
DALYs,Bahamas,Both sexes,60-64 years,All causes,Ambient particulate matter pollution,Number,2019,397.6092898,734.022909,112.2625107
DALYs,Bahamas,Male,60-64 years,All causes,Ambient particulate matter pollution,Rate,2019,3169.950647,5914.87348,876.002908
DALYs,Bahamas,Female,60-64 years,All causes,Ambient particulate matter pollution,Rate,2019,1777.553174,3236.174398,523.5757
DALYs,Bahamas,Both sexes,60-64 years,All causes,Ambient particulate matter pollution,Rate,2019,2420.127819,4467.776049,683.3080419
DALYs,Bahamas,Male,65-69 years,All causes,Ambient particulate matter pollution,Number,2019,190.3578101,362.2016968,52.49040077
DALYs,Ecuador,Male,1-4 years,All causes,Ambient particulate matter pollution,Number,2019,672.1929036,1258.430239,293.0145638
DALYs,Ecuador,Female,1-4 years,All causes,Ambient particulate matter pollution,Number,2019,794.0379346,1468.852829,354.7615429
DALYs,Ecuador,Both sexes,1-4 years,All causes,Ambient particulate matter pollution,Number,2019,1466.230838,2740.547616,674.0513137
DALYs,Ecuador,Male,1-4 years,All causes,Ambient particulate matter pollution,Rate,2019,96.52974901,180.7159143,42.07813285
DALYs,Ecuador,Female,1-4 years,All causes,Ambient particulate matter pollution,Rate,2019,118.5552301,219.3096545,52.96829598
DALYs,Ecuador,Both sexes,1-4 years,All causes,Ambient particulate matter pollution,Rate,2019,107.3280886,200.6080692,49.34055215
DALYs,Ecuador,Male,5-9 years,All causes,Ambient particulate matter pollution,Number,2019,257.9143763,460.4322219,125.3777485
DALYs,Ecuador,Female,5-9 years,All causes,Ambient particulate matter pollution,Number,2019,197.9310493,352.6712852,94.19446291
DALYs,Ecuador,Both sexes,5-9 years,All causes,Ambient particulate matter pollution,Number,2019,455.8454256,787.3265221,237.0641457
DALYs,Ecuador,Male,5-9 years,All causes,Ambient particulate matter pollution,Rate,2019,30.30136375,54.0944031,14.73014733
DALYs,Ecuador,Female,5-9 years,All causes,Ambient particulate matter pollution,Rate,2019,24.09975774,42.94067337,11.46896227
DALYs,Ecuador,Both sexes,5-9 years,All causes,Ambient particulate matter pollution,Rate,2019,27.25593208,47.07586609,14.17455105
DALYs,Ecuador,Male,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,199.7755656,344.8161267,97.26211303
DALYs,Ecuador,Female,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,163.6990724,296.9816887,79.85338117
DALYs,Ecuador,Both sexes,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,363.474638,625.1591272,186.6644501
DALYs,Ecuador,Male,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,23.73302838,40.96362284,11.55458868
DALYs,Ecuador,Female,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,20.23244704,36.70556101,9.869508005
DALYs,Ecuador,Both sexes,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,22.01737553,37.86884098,11.30714737
DALYs,Ecuador,Male,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,222.8221842,393.6789993,102.8585989
DALYs,Ecuador,Female,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,136.5843934,244.8600073,65.54265529
DALYs,Ecuador,Both sexes,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,359.4065776,626.4460119,178.6857173
DALYs,Ecuador,Male,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,26.57734141,46.95646084,12.26856342
DALYs,Ecuador,Female,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,16.7458568,30.02093076,8.035822338
DALYs,Ecuador,Both sexes,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,21.72924338,37.8740922,10.80310067
DALYs,Ecuador,Male,20-24 years,All causes,Ambient particulate matter pollution,Number,2019,285.7516557,540.9802617,129.8380364
DALYs,Ecuador,Female,20-24 years,All causes,Ambient particulate matter pollution,Number,2019,135.2303291,249.3097778,61.32866153
DALYs,Ecuador,Both sexes,20-24 years,All causes,Ambient particulate matter pollution,Number,2019,420.9819847,758.1975982,203.8291053
DALYs,Ecuador,Male,20-24 years,All causes,Ambient particulate matter pollution,Rate,2019,35.26880041,66.77030386,16.02521526
DALYs,Ecuador,Female,20-24 years,All causes,Ambient particulate matter pollution,Rate,2019,17.01899663,31.37611435,7.71832984
DALYs,Ecuador,Both sexes,20-24 years,All causes,Ambient particulate matter pollution,Rate,2019,26.23274976,47.24574585,12.70125114
DALYs,Ecuador,Male,25-29 years,All causes,Ambient particulate matter pollution,Number,2019,2098.51458,3069.43299,1328.900363
DALYs,Ecuador,Female,25-29 years,All causes,Ambient particulate matter pollution,Number,2019,1113.722427,1649.154211,678.4524202
DALYs,Ecuador,Both sexes,25-29 years,All causes,Ambient particulate matter pollution,Number,2019,3212.237007,4670.160736,2045.662894
DALYs,Ecuador,Male,25-29 years,All causes,Ambient particulate matter pollution,Rate,2019,289.9398827,424.0861844,183.6066421
DALYs,Ecuador,Female,25-29 years,All causes,Ambient particulate matter pollution,Rate,2019,153.4526895,227.2264103,93.4796194
DALYs,Ecuador,Both sexes,25-29 years,All causes,Ambient particulate matter pollution,Rate,2019,221.6021276,322.1797001,141.1238488
DALYs,Ecuador,Male,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,2551.019837,3737.229153,1612.394113
DALYs,Ecuador,Female,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,1400.631742,2128.284888,862.1275979
DALYs,Ecuador,Both sexes,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,3951.651579,5618.245062,2535.344442
DALYs,Ecuador,Male,95+ years,All causes,Ambient particulate matter pollution,Number,2019,198.4277774,283.1850242,123.788304
DALYs,Ecuador,Female,95+ years,All causes,Ambient particulate matter pollution,Number,2019,247.1399037,350.4318332,157.8279264
DALYs,Ecuador,Both sexes,95+ years,All causes,Ambient particulate matter pollution,Number,2019,445.5676811,632.4958458,281.5454998
DALYs,Ecuador,Male,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,11041.77039,15758.19704,6888.360324
DALYs,Ecuador,Female,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,11438.49477,16219.20471,7304.825662
DALYs,Ecuador,Both sexes,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,11258.35324,15981.54884,7113.933136
DALYs,Panama,Male,95+ years,All causes,Ambient particulate matter pollution,Number,2019,74.20297646,110.0076753,42.69239286
DALYs,Panama,Female,95+ years,All causes,Ambient particulate matter pollution,Number,2019,121.8511099,181.9638318,70.33319036
DALYs,Panama,Both sexes,95+ years,All causes,Ambient particulate matter pollution,Number,2019,196.0540863,291.1280784,113.5558272
DALYs,Panama,Male,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,3739.289148,5543.584988,2151.385415
DALYs,Panama,Female,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,3500.165764,5226.900067,2020.316641
DALYs,Panama,Both sexes,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,3586.983367,5326.446362,2077.604558
DALYs,Dominican Republic,Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,4766.201743,8438.664149,2122.757981
DALYs,Dominican Republic,Male,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,748.3054197,1343.239883,321.1859156
DALYs,Dominican Republic,Female,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,501.7656225,923.8216591,226.5745832
DALYs,Dominican Republic,Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,627.9134698,1111.734495,279.658395
DALYs,Dominican Republic,Male,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,4233.529343,7723.339564,1774.867766
DALYs,Dominican Republic,Female,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,2308.248157,4227.18037,969.4346173
DALYs,Dominican Republic,Both sexes,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,6541.7775,11819.42424,2855.568287
DALYs,Dominican Republic,Male,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,1232.108455,2247.768046,516.5499999
DALYs,Dominican Republic,Female,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,694.7285875,1272.282202,291.7770952
DALYs,Dominican Republic,Both sexes,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,967.9302366,1748.817977,422.5137415
DALYs,Dominican Republic,Male,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,5804.153864,10584.1861,2555.89522
DALYs,Dominican Republic,Female,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,3005.495645,5551.572469,1306.488911
DALYs,Dominican Republic,Both sexes,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,8809.64951,16097.58895,3969.246086
DALYs,Dominican Republic,Male,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,1930.419745,3520.224016,850.0723299
DALYs,Dominican Republic,Female,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,1015.727071,1876.190522,441.5365421
DALYs,Dominican Republic,Both sexes,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,1476.731773,2698.384431,665.3513066
DALYs,Dominican Republic,Male,50-54 years,All causes,Ambient particulate matter pollution,Number,2019,7460.813327,13619.2946,3236.883333
DALYs,Dominican Republic,Female,50-54 years,All causes,Ambient particulate matter pollution,Number,2019,3922.809162,7308.839178,1694.574642
DALYs,Dominican Republic,Both sexes,50-54 years,All causes,Ambient particulate matter pollution,Number,2019,11383.62249,20921.65728,4937.851544
DALYs,Dominican Republic,Male,50-54 years,All causes,Ambient particulate matter pollution,Rate,2019,2870.209671,5239.40613,1245.24411
DALYs,Dominican Republic,Female,50-54 years,All causes,Ambient particulate matter pollution,Rate,2019,1503.667206,2801.579515,649.5539837
DALYs,Dominican Republic,Both sexes,50-54 years,All causes,Ambient particulate matter pollution,Rate,2019,2185.701124,4017.042017,948.0872791
DALYs,Dominican Republic,Male,55-59 years,All causes,Ambient particulate matter pollution,Number,2019,7332.906482,13271.40794,3199.575673
DALYs,Dominican Republic,Female,55-59 years,All causes,Ambient particulate matter pollution,Number,2019,3832.448062,6990.198985,1648.658444
DALYs,Dominican Republic,Both sexes,55-59 years,All causes,Ambient particulate matter pollution,Number,2019,11165.35454,20194.36752,4962.855353
DALYs,Honduras,Male,<1 year,All causes,Ambient particulate matter pollution,Number,2019,4272.50336,8032.406415,1563.793797
DALYs,Honduras,Female,<1 year,All causes,Ambient particulate matter pollution,Number,2019,2881.527879,5819.009995,1075.120083
DALYs,Honduras,Both sexes,<1 year,All causes,Ambient particulate matter pollution,Number,2019,7154.031239,12773.97427,3420.327267
DALYs,Honduras,Male,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,3643.128501,6849.166935,1333.434118
DALYs,Honduras,Female,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,2572.413946,5194.779677,959.7873112
DALYs,Honduras,Both sexes,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,3120.050487,5571.047051,1491.689566
DALYs,Honduras,Male,80-84,All causes,Ambient particulate matter pollution,Number,2019,1565.252377,2332.940388,891.5706707
